soc_code,title,realistic,investigative,artistic,social,enterprising,conventional,top_skills,day_in_life,salary_low,salary_high,growth_pct
35-3031.00,Waiters and Waitresses,-0.21325704376980645,-1.6145152219100902,0.06987980338589705,1.5056770346669455,0.7338437937609888,-0.2462196535519374,"Active Listening, Speaking, Service Orientation","Check with customers to ensure that they are enjoying their meals, and take action to correct any problems. Write patrons' food orders on order slips, memorize orders, or enter orders into computers for transmittal to kitchen staff.",60000,100000,35.0
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,-0.12222905466330365,-1.5017100590179535,-0.7679797040997193,0.6636770915012574,1.7229729800103957,0.36584908221754925,"Monitoring, Management of Personnel Resources, Time Management","Advise managers, desk clerks, or admitting personnel of rooms ready for occupancy. Plan and prepare employee work schedules.",60000,100000,15.0
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",1.1471056823218206,-1.5581126404640218,-0.7679797040997193,-0.3109212679109951,-0.872703610656838,-0.25625356725307724,"Active Listening, Speaking, Critical Thinking","Service, clean, or supply restrooms. Clean building floors by sweeping, mopping, scrubbing, or vacuuming.",60000,100000,35.0
37-2012.00,Maids and Housekeeping Cleaners,0.7880508364017257,-1.6145152219100902,-0.3986007814447702,-0.04572443541786518,-0.8916041683558713,-0.21611791244852063,"Service Orientation, Coordination, Time Management","Move and arrange furniture and turn mattresses. Clean rooms, hallways, lobbies, lounges, restrooms, corridors, elevators, stairways, locker rooms, and other work areas so that health standards are met.",60000,100000,35.0
39-1014.00,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",-0.7998818624561588,-1.601981314922075,-0.05624958483774403,1.2139605189245022,2.529396775169148,-0.04554137952915453,"technical skills, problem solving, communication","Perform technical work, solve problems, collaborate with team.",60000,100000,35.0
39-2011.00,Animal Trainers,0.990335256638399,-0.8311460351591407,-0.07426806886969278,0.6968266955628989,-0.5261933861745618,-1.7713745361250863,"Learning Strategies, Instructing, Speaking",Talk to or interact with animals to familiarize them to human voices or contact. Observe animals' physical conditions to detect illness or unhealthy conditions requiring medical care.,60000,100000,35.0
39-3012.00,Gambling and Sports Book Writers and Runners,-0.8656242990330778,-1.6145152219100902,-0.7499612200677704,0.24599208032457776,1.26305940933392,1.1986639194120976,"Active Listening, Reading Comprehension, Active Listening","Prepare collection reports for submission to supervisors. Conduct gambling tables or games, such as dice, roulette, cards, or keno, and ensure that game rules are followed.",60000,100000,15.0
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",0.4643957640230487,-1.2823666867276877,1.2410812654625651,0.7697558244985095,0.166827062789991,-0.8382205619191466,"Active Listening, Speaking, Service Orientation","Keep work stations clean and sanitize tools, such as scissors and combs. Bleach, dye, or tint hair, using applicator or brush.",60000,100000,35.0
39-9031.00,Exercise Trainers and Group Fitness Instructors,0.24694001226862516,-0.44886187202467726,0.67349901845618,2.0559604620901903,0.26132985128515723,-2.032256292354704,"Instructing, Service Orientation, Learning Strategies","Observe participants and inform them of corrective measures necessary for skill improvement. Evaluate individuals' abilities, needs, and physical conditions, and develop suitable training programs to meet any special requirements.",60000,100000,35.0
41-1011.00,First-Line Supervisors of Retail Sales Workers,-0.8807956305508282,-1.539311779981999,-0.7679797040997193,0.7896455869354945,2.529396775169148,0.767205630263115,"Reading Comprehension, Active Listening, Speaking",Provide customer service by greeting and assisting customers and responding to customer inquiries and complaints. Examine merchandise to ensure that it is correctly priced and displayed and that it functions as advertised.,60000,100000,35.0
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,-1.3106500235537588,-1.5957143614280676,-0.7679797040997193,0.9951731321176699,2.529396775169148,0.5564934425391932,"Monitoring, Reading Comprehension, Active Listening","Listen to and resolve customer complaints regarding services, products, or personnel. Keep records pertaining to purchases, sales, and requisitions.",60000,100000,35.0
41-2031.00,Retail Salespersons,-0.6026545527254026,-1.6145152219100902,0.2140276756414869,0.28577160519854733,1.9497796723987948,0.2655099452061582,"Persuasion, Persuasion, Service Orientation","Greet customers and ascertain what each customer wants or needs. Recommend, select, and help locate or obtain merchandise based on customer needs and desires.",60000,100000,35.0
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",-1.6393622064383526,-0.655671337326928,-0.5067116856364625,0.3520708133218299,1.9497796723987948,0.4962899603323579,"Active Listening, Reading Comprehension, Active Listening",Keep accurate records of transactions. Complete sales order tickets and submit for processing of client-requested transactions.,60000,100000,15.0
41-9031.00,Sales Engineers,-0.6734540998082381,0.05249440749593071,-0.05624958483774403,0.21284247626293665,1.7796746531074952,-0.286355308356494,"Reading Comprehension, Speaking, Persuasion","Collaborate with sales teams to understand customer requirements, to promote the sale of company products, and to provide sales support. Create sales or service contracts for products or services.",70000,120000,25.0
43-2011.00,"Switchboard Operators, Including Answering Service",-0.45094123754789756,-1.370104035643794,-0.7679797040997193,0.23936215951224965,0.12272576149224683,1.1886300057109587,"Active Listening, Speaking, Social Perceptiveness","Operate communication systems, such as telephone, switchboard, intercom, two-way radio, or public address. Answer incoming calls, greeting callers, providing information, transferring calls or taking messages as necessary.",60000,100000,15.0
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",-1.4370777862016795,-0.8812816631112014,-0.7679797040997193,-0.7153464374630184,-0.059979629598408,2.2321570306294287,"Reading Comprehension, Active Listening, Mathematics","Operate 10-key calculators, typewriters, and copy machines to perform calculations and produce documents. Debit, credit, and total accounts on computer spreadsheets and databases, using specialized accounting software.",60000,100000,15.0
43-4041.00,"Credit Authorizers, Checkers, and Clerks",-1.7657899690862735,-1.0818241749194444,-0.7679797040997193,0.5575983585040056,0.9354497425506766,2.2321570306294287,"Reading Comprehension, Active Listening, Active Listening","Perform technical work, solve problems, collaborate with team.",60000,100000,15.0
43-4061.00,"Eligibility Interviewers, Government Programs",-1.7657899690862735,-0.699540011784981,-0.7679797040997193,1.253740043798472,0.5952397039680782,1.5799526400553845,"Speaking, Speaking, Active Listening","Compile, record, and evaluate personal and financial data to verify completeness and accuracy, and to determine eligibility status. Interview benefits recipients at specified intervals to certify their eligibility for continuing benefits.",60000,100000,15.0
43-4111.00,"Interviewers, Except Eligibility and Loan",-1.7657899690862735,-1.0379555004613914,-0.4256285074926933,1.048212498616296,0.4251346846767789,1.238799574216654,"Active Listening, Active Listening, Speaking","Perform patient services, such as answering the telephone or assisting patients with financial or medical questions. Assist individuals in filling out applications or questionnaires.",60000,100000,15.0
43-4171.00,Receptionists and Information Clerks,-1.3258213550715092,-1.0379555004613914,-0.7679797040997193,0.7167164579998835,0.784245280958411,1.4595456756417158,"Speaking, Active Listening, Service Orientation","Greet persons entering establishment, determine nature and purpose of visit, and direct or escort them to specific destinations. File and maintain records.",60000,100000,15.0
43-5041.00,"Meter Readers, Utilities",0.08511247607928644,-0.636870476844905,-0.7679797040997193,-0.23136221816305605,-1.0113077004497486,1.8910039647906982,"Reading Comprehension, Active Listening, Active Listening","Upload into office computers all information collected on hand-held computers during meter rounds, or return route books or hand-held computers to business offices so that data can be compiled. Inspect meters for unauthorized connections, defects, and damage, such as broken seals.",60000,100000,15.0
43-5052.00,Postal Service Mail Carriers,-0.4661125690656482,-1.6145152219100902,-0.7679797040997193,0.06035429757938691,-0.07888018729744142,1.630122208561081,"Active Listening, Active Listening, Speaking","Obtain signed receipts for registered, certified, and insured mail, collect associated charges, and complete any necessary paperwork. Return to the post office with mail collected from homes, businesses, and public mailboxes.",60000,100000,35.0
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",0.05476981304378522,-1.27609973323368,-0.7679797040997193,-0.47666928821920135,-0.8349024952587716,1.1384604372052631,"Monitoring, Reading Comprehension, Speaking","Clear jams in sorting equipment. Operate various types of equipment, such as computer scanning equipment, addressographs, mimeographs, optical character readers, and bar-code sorters.",60000,100000,35.0
43-5061.00,"Production, Planning, and Expediting Clerks",-0.6987396523378223,-1.4891761520299385,-0.6328410738601038,-0.2976614262863386,1.2063577362368203,1.148494350906402,"Reading Comprehension, Reading Comprehension, Active Listening","Distribute production schedules or work orders to departments. Review documents, such as production schedules, work orders, or staffing tables, to determine personnel or materials requirements or material priorities.",60000,100000,15.0
43-9021.00,Data Entry Keyers,-0.7948247519502422,-0.7747434537130723,-0.7679797040997193,-0.8744645369588964,-0.7466998926632831,2.2321570306294287,"Reading Comprehension, Reading Comprehension, Active Listening","Compile, sort, and verify the accuracy of data before it is entered. Select materials needed to complete work assignments.",60000,100000,15.0
43-9041.00,Insurance Claims and Policy Processing Clerks,-1.684876200991604,-0.7246078257610115,-0.7679797040997193,0.020574772705417372,0.5448382167706561,2.2321570306294287,"Reading Comprehension, Reading Comprehension, Active Listening","Prepare insurance claim forms or related documents, and review them for completeness. Transmit claims for payment or further investigation.",60000,100000,35.0
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",-0.25371392781714114,-1.6145152219100902,-0.7679797040997193,-0.3440708719726365,-0.5135930143752063,1.5799526400553845,"Reading Comprehension, Speaking, Critical Thinking","Remove containers of sorted mail or parcels and transfer them to designated areas according to established procedures. Sort and route incoming mail, and collect outgoing mail, using carts as necessary.",60000,100000,35.0
43-9071.00,"Office Machine Operators, Except Computer",0.019370039502367712,-0.9502181515452849,-0.5787856217642575,-0.6026377836534382,-0.6395967323687612,1.9411735332963937,"Operation and Control, Reading Comprehension, Operations Monitoring","Compute prices for services and receive payment, or provide supervisors with billing information. Set up and adjust machines, regulating factors such as speed, ink flow, focus, and number of copies.",60000,100000,15.0
47-2073.00,Operating Engineers and Other Construction Equipment Operators,1.2684763344638246,-0.4049931975666239,-0.7679797040997193,-0.9341338242698507,-1.0932101171455595,-0.8984240441259815,"Operation and Control, Operation and Control, Operations Monitoring","Start engines, move throttles, switches, or levers, or depress pedals to operate machines, such as bulldozers, trench excavators, road graders, or backhoes. Align machines, cutterheads, or depth gauge makers with reference stakes and guidelines or ground or position equipment, following hand signals of other workers.",70000,120000,25.0
47-2141.00,"Painters, Construction and Maintenance",1.2684763344638246,-1.27609973323368,0.7996284066798213,-0.8545747745219117,-1.2507147646375032,-1.4302214702863554,"Active Listening, Active Listening, Critical Thinking","Smooth surfaces, using sandpaper, scrapers, brushes, steel wool, or sanding machines. Read work orders or receive instructions from supervisors or homeowners to determine work requirements.",60000,100000,35.0
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.2684763344638246,-0.8436799421471558,-0.7679797040997193,-0.8479448537095834,-1.2507147646375032,-0.9184918715282598,"Critical Thinking, Critical Thinking, Troubleshooting","Locate and mark the position of pipe installations, connections, passage holes, or fixtures in structures, using measuring instruments such as rulers or levels. Direct helpers engaged in pipe cutting, preassembly, or installation of plumbing systems or components.",60000,100000,15.0
47-2231.00,Solar Photovoltaic Installers,1.2684763344638246,-0.5804678953988368,-0.45265623354061624,-0.8413149328972551,-0.8223021234594161,-0.7178135975054774,"Critical Thinking, Installation, Installation","Install photovoltaic (PV) systems in accordance with codes and standards, using drawings, schematics, and instructions. Identify electrical, environmental, and safety hazards associated with photovoltaic (PV) installations.",60000,100000,35.0
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",1.0257350301798165,-1.5455787334760067,-0.06525882685371841,-0.07887403947950632,-1.023908072249104,-1.3098145058726858,"Speaking, Coordination, Active Listening",Fill cracks or breaks in surfaces of plaster articles or areas with putty or epoxy compounds. Supply or hold tools and materials.,60000,100000,35.0
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",1.1875625663691554,-1.4265066170898622,-0.7679797040997193,-0.4965590506561861,-1.023908072249104,-1.0790344907464857,"Coordination, Active Listening, Critical Thinking","Requisition tools and equipment, select type and size of pipe, and collect and transport materials and equipment to work site. Cut or drill holes in walls or floors to accommodate the passage of pipes.",60000,100000,15.0
47-4011.01,Energy Auditors,0.019370039502367712,0.37210903569031806,-0.7679797040997193,-0.43688976334523194,0.22352873588709066,1.158528264607541,"Reading Comprehension, Reading Comprehension, Active Listening",Identify and prioritize energy-saving measures. Prepare audit reports containing energy analysis results or recommendations for energy cost savings.,60000,100000,15.0
47-4021.00,Elevator and Escalator Installers and Repairers,1.2684763344638246,-0.7246078257610115,-0.713924252003873,-0.7750157247739727,-1.1436116043429814,-0.998763181137373,"Equipment Maintenance, Equipment Maintenance, Troubleshooting","Inspect wiring connections, control panel hookups, door installations, and alignments and clearances of cars and hoistways to ensure that equipment will operate properly. Disassemble defective units, and repair or replace parts such as locks, gears, cables, and electric wiring.",60000,100000,35.0
47-4051.00,Highway Maintenance Workers,1.2684763344638246,-1.1632945703415434,-0.6598687999080267,-0.5363385755301556,-0.9420056555532934,-1.229543196263573,"Operation and Control, Coordination, Operations Monitoring","Drive trucks to transport crews and equipment to work sites. Erect, install, or repair guardrails, road shoulders, berms, highway markers, warning signals, and highway lighting, using hand tools and power tools.",60000,100000,35.0
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,1.2684763344638246,-1.1758284773295584,-0.7679797040997193,-1.026952715642446,-1.2507147646375032,-0.667644028999781,"Operations Monitoring, Operation and Control, Operations Monitoring",Patrol assigned track sections so that damaged or broken track can be located and reported. Observe leveling indicator arms to verify levelness and alignment of tracks.,60000,100000,35.0
47-5013.00,"Service Unit Operators, Oil and Gas",1.2684763344638246,-0.6431374303389128,-0.7679797040997193,-0.9142440618328659,-0.721499149064572,-0.6074405467929466,"Operations Monitoring, Critical Thinking, Operation and Control",Maintain and perform safety inspections on equipment and tools. Operate controls that raise derricks or level rigs.,60000,100000,15.0
47-5051.00,"Rock Splitters, Quarry",1.2482478924401572,-0.9376842445572697,-0.09228655290164155,-0.8612046953342399,-1.1436116043429814,-1.5706962621023035,"Operation and Control, Operations Monitoring, Active Listening","Remove pieces of stone from larger masses, using jackhammers, wedges, and other tools. Insert wedges and feathers into holes, and drive wedges with sledgehammers to split stone sections from masses.",60000,100000,15.0
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",-0.016029734039050243,-1.0630233144374217,-0.7679797040997193,0.5708582001286622,1.741873537709429,0.06483167118337538,"Reading Comprehension, Monitoring, Monitoring","Compute estimates and actual costs of factors such as materials, labor, or outside contractors. Monitor tool and part inventories and the condition and maintenance of shops to ensure adequate working conditions.",60000,100000,35.0
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",0.8234506099431437,-0.48019663949471514,-0.7679797040997193,-0.6490472293397358,-0.8916041683558713,0.5865951836426109,"Active Listening, Repairing, Critical Thinking",Reassemble machines after making repairs or replacing parts. Converse with customers to determine details of equipment problems.,60000,100000,35.0
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",1.111705908780403,-0.0791116158782288,-0.713924252003873,-0.7816456455863008,-1.023908072249104,-0.2462196535519374,"Installation, Troubleshooting, Quality Control Analysis","Run appropriate power, ground, or coaxial cables. Test operation of tower transmission components, using sweep testing tools or software.",60000,100000,35.0
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",1.0105636986620663,-0.7246078257610115,-0.7679797040997193,-0.4899291298438579,-0.8790037965565158,-0.03550746582801561,"Troubleshooting, Repairing, Critical Thinking","Test circuits and components of malfunctioning telecommunications equipment to isolate sources of malfunctions, using test meters, circuit diagrams, polarity probes, and other hand tools. Climb poles and ladders, use truck-mounted booms, and enter areas such as manholes and cable vaults to install, maintain, or inspect equipment.",60000,100000,35.0
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",1.2684763344638246,-0.4989974999767381,-0.7679797040997193,-0.9341338242698507,-1.2129136492394366,-0.6877118564020597,"Repairing, Repairing, Equipment Maintenance","Inspect and test equipment to locate damage or worn parts and diagnose malfunctions, or read work orders or schematic drawings to determine required repairs. Adjust working parts, such as fan belts, contacts, and springs, using hand tools and gauges.",60000,100000,35.0
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",1.2684763344638246,-0.12924724383028963,-0.7679797040997193,-0.9208739826451942,-1.2381143928381477,0.03472993007995773,"Critical Thinking, Active Listening, Operations Monitoring","Inspect and test electrical systems and equipment to locate and diagnose malfunctions, using visual inspections, testing devices, and computer software. Reassemble and test equipment after repairs.",60000,100000,35.0
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",1.2684763344638246,0.2843716867742119,-0.7679797040997193,-1.026952715642446,-1.1814127197410478,0.5665273562403321,"Reading Comprehension, Complex Problem Solving, Operations Monitoring","Examine work orders and converse with equipment operators to detect equipment problems and to ascertain whether mechanical or human errors contributed to the problems. Develop or modify industrial electronic devices, circuits, or equipment, according to available specifications.",60000,100000,35.0
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",1.2684763344638246,-0.03524294142017573,-0.7679797040997193,-0.9805432699561484,-1.0617091876471707,0.4962899603323579,"Equipment Maintenance, Troubleshooting, Repairing","Inspect and test equipment and circuits to identify malfunctions or defects, using wiring diagrams and testing devices such as ohmmeters, voltmeters, or ammeters. Prepare and maintain records detailing tests, repairs, and maintenance.",60000,100000,35.0
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",1.2684763344638246,-0.022709034432160522,-0.7679797040997193,-0.8943542993958812,-1.2507147646375032,-0.22615182614965956,"Troubleshooting, Troubleshooting, Repairing","Install equipment and accessories, such as stereos, navigation equipment, communication equipment, and security systems. Inspect and test electrical or electronic systems to locate and diagnose malfunctions, using visual inspections and testing instruments, such as oscilloscopes and voltmeters.",60000,100000,35.0
49-2097.00,Audiovisual Equipment Installers and Repairers,1.1622770138395713,-0.5365992209407834,-0.2724713932211289,-0.6291574669027511,-1.1751125338413702,-0.015439638425737768,"Troubleshooting, Repairing, Quality Control Analysis","Install, service, and repair electronic equipment or instruments such as televisions, radios, and videocassette recorders. Calibrate and test equipment, and locate circuit and component faults, using hand and power tools and measuring and testing instruments such as resistance meters and oscilloscopes.",60000,100000,35.0
49-2098.00,Security and Fire Alarm Systems Installers,1.1015916877685692,-0.173115918288343,-0.7409519780517961,-0.7683858039616445,-0.8601032388574825,0.08489949858565411,"Critical Thinking, Speaking, Critical Thinking","Install, maintain, or repair security systems, alarm devices, or related equipment, following blueprints of electrical layouts and building plans. Mount and fasten control panels, door and window contacts, sensors, or video cameras, and attach electrical and telephone wiring to connect components.",60000,100000,15.0
49-3011.00,Aircraft Mechanics and Service Technicians,1.192619676875072,0.10263003544799154,-0.7679797040997193,-0.8280550912725986,-0.7277993349642498,-0.09571094803485092,"Equipment Maintenance, Equipment Maintenance, Repairing","Conduct routine and special inspections as required by regulations. Measure parts for wear, using precision instruments.",60000,100000,35.0
49-3021.00,Automotive Body and Related Repairers,1.2684763344638246,-1.1256928493774976,-0.37157305539684704,-1.026952715642446,-1.0113077004497486,-1.3499501606772424,"Repairing, Repairing, Troubleshooting","File, grind, sand, and smooth filled or repaired surfaces, using power tools and hand tools. Inspect repaired vehicles for proper functioning, completion of work, dimensional accuracy, and overall appearance of paint job, and test-drive vehicles to ensure proper alignment and handling.",60000,100000,35.0
49-3022.00,Automotive Glass Installers and Repairers,1.2684763344638246,-0.856213849135171,-0.7679797040997193,-0.8612046953342399,-0.9987073286503932,-1.038898835941929,"Installation, Speaking, Equipment Selection","Allow all glass parts installed with urethane ample time to cure, taking temperature and humidity into account. Obtain windshields or windows for specific automobile makes and models from stock and examine them for defects prior to installation.",60000,100000,35.0
49-3043.00,Rail Car Repairers,1.2684763344638246,-0.5554000814228064,-0.5697763797482831,-0.7683858039616445,-1.0995103030452371,-0.6074405467929466,"Troubleshooting, Repairing, Repairing","Repair or replace defective or worn parts such as bearings, pistons, and gears, using hand tools, torque wrenches, power tools, and welding equipment. Remove locomotives, car mechanical units, or other components, using pneumatic hoists and jacks, pinch bars, hand tools, and cutting torches.",60000,100000,35.0
49-3091.00,Bicycle Repairers,1.2684763344638246,-1.1382267563655128,-0.6328410738601038,-0.5363385755301556,-0.7151989631648943,-1.169339714056738,"Repairing, Active Listening, Critical Thinking",Install and adjust brakes and brake pads. Help customers select bicycles that fit their body sizes and intended bicycle uses.,60000,100000,35.0
49-3093.00,Tire Repairers and Changers,1.2684763344638246,-1.1382267563655128,-0.7679797040997193,-0.5230787339054992,-0.8916041683558713,-1.3499501606772424,"Active Listening, Speaking, Critical Thinking","Raise vehicles, using hydraulic jacks. Remount wheels onto vehicles.",60000,100000,35.0
49-9011.00,Mechanical Door Repairers,1.2077910083928227,-1.1444937098595205,-0.7679797040997193,-0.7020865958383619,-1.2507147646375032,-0.948593612631677,"Critical Thinking, Quality Control Analysis, Quality Control Analysis","Adjust doors to open or close with the correct amount of effort, or make simple adjustments to electric openers. Repair or replace worn or broken door parts, using hand tools.",60000,100000,35.0
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",1.2684763344638246,-0.4551288255186847,-0.7679797040997193,-0.9009842202082095,-1.2507147646375032,-0.02547355212687669,"Critical Thinking, Equipment Maintenance, Repairing","Test valves and regulators for leaks and accurate temperature and pressure settings, using precision testing equipment. Examine valves or mechanical control device parts for defects, dents, or loose attachments, and mark malfunctioning areas of defective units.",60000,100000,35.0
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",1.2280194504164899,-0.5240653139527682,-0.7679797040997193,-0.6954566750260336,-1.030208258148782,-0.2963892220576329,"Installation, Operations Monitoring, Repairing","Test electrical circuits or components for continuity, using electrical test equipment. Adjust system controls to settings recommended by manufacturer to balance system.",60000,100000,35.0
49-9031.00,Home Appliance Repairers,1.2684763344638246,-0.9126164305812393,-0.7679797040997193,-0.59600786284111,-0.9483058414529711,0.22537429040160167,"Repairing, Repairing, Critical Thinking","Trace electrical circuits, following diagrams, and conduct tests with circuit testers and other equipment to locate shorts and grounds. Provide repair cost estimates, and recommend whether appliance repair or replacement is a better choice.",60000,100000,35.0
49-9043.00,"Maintenance Workers, Machinery",1.2684763344638246,-0.8938155700992166,-0.7679797040997193,-1.026952715642446,-1.1247110466439483,-0.2963892220576329,"Operations Monitoring, Operations Monitoring, Equipment Maintenance","Dismantle machines and remove parts for repair, using hand tools, chain falls, jacks, cranes, or hoists. Reassemble machines after the completion of repair or maintenance work.",60000,100000,35.0
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",1.2684763344638246,-0.8624808026291785,-0.48869320160451374,-1.0136928740177895,-1.2507147646375032,-1.229543196263573,"Operations Monitoring, Operations Monitoring, Repairing","Chip slag from linings of ladles or remove linings when beyond repair, using hammers and chisels. Mix specified amounts of sand, clay, mortar powder, and water to form refractory clay or mortar, using shovels or mixing machines.",60000,100000,35.0
49-9051.00,Electrical Power-Line Installers and Repairers,1.2684763344638246,-0.593001802386852,-0.7679797040997193,-0.9009842202082095,-0.7971013798607051,-1.1091362318499034,"Active Listening, Troubleshooting, Troubleshooting","Adhere to safety practices and procedures, such as checking equipment regularly and erecting barriers around work areas. Drive vehicles equipped with tools and materials to job sites.",60000,100000,35.0
49-9052.00,Telecommunications Line Installers and Repairers,0.9751639251206484,-0.7246078257610115,-0.7679797040997193,-0.6291574669027511,-0.5513941297732728,-0.6174744604940855,"Speaking, Critical Thinking, Critical Thinking","Measure signal strength at utility poles, using electronic test equipment. Access specific areas to string lines, or install terminal boxes, auxiliary equipment, or appliances, using bucket trucks, climbing poles or ladders, or entering tunnels, trenches, or crawl spaces.",60000,100000,35.0
49-9061.00,Camera and Photographic Equipment Repairers,1.2684763344638246,-0.5679339884108215,0.10591677144979456,-0.8943542993958812,-1.2507147646375032,-0.1960500850462419,"Troubleshooting, Repairing, Repairing","Adjust cameras, photographic mechanisms, or equipment such as range and view finders, shutters, light meters, or lens systems, using hand tools. Disassemble equipment to gain access to defect, using hand tools.",60000,100000,35.0
49-9062.00,Medical Equipment Repairers,1.2684763344638246,0.635321082438637,-0.7679797040997193,-0.4899291298438579,-1.2507147646375032,0.42605256442438455,"Repairing, Equipment Maintenance, Equipment Maintenance","Test or calibrate components or equipment, following manufacturers' manuals and troubleshooting techniques, using hand tools, power tools, or measuring devices. Keep records of maintenance, repair, and required updates of equipment.",60000,100000,35.0
49-9063.00,Musical Instrument Repairers and Tuners,0.9751639251206484,-0.6180696163628824,1.5293770099737447,-0.5893779420287817,-1.2507147646375032,-1.4001197291829381,"Repairing, Troubleshooting, Quality Control Analysis","Adjust string tensions to tune instruments, using hand tools and electronic tuning devices. Reassemble instruments following repair, using hand tools and power tools and glue, hair, yarn, resin, or clamps, and lubricate instruments as necessary.",60000,100000,35.0
49-9064.00,Watch and Clock Repairers,0.9852781461324823,-1.0066207329913532,-0.5607671377323088,-0.7153464374630184,-1.0617091876471707,-0.15591443024168533,"Repairing, Repairing, Critical Thinking","Clean, rinse, and dry timepiece parts, using solutions and ultrasonic or mechanical watch-cleaning machines. Adjust timing regulators, using truing calipers, watch-rate recorders, and tweezers.",60000,100000,35.0
49-9071.00,"Maintenance and Repair Workers, General",1.2684763344638246,-0.6682052443149432,-0.5787856217642575,-0.5098188922808427,-0.9168049119545824,-0.6174744604940855,"Equipment Maintenance, Equipment Maintenance, Repairing","Adjust functional parts of devices or control instruments, using hand tools, levels, plumb bobs, or straightedges. Design new equipment to aid in the repair or maintenance of machines, mechanical equipment, or building structures.",60000,100000,35.0
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.8032221679194763,-1.1131589423894825,-0.7679797040997193,-0.8744645369588964,-0.6899982195661833,0.9377821631824802,"Repairing, Equipment Maintenance, Troubleshooting","Test machines to determine proper functioning. Adjust and repair coin, vending, or amusement machines and meters and replace defective mechanical and electrical parts, using hand tools, soldering irons, and diagrams.",60000,100000,35.0
49-9094.00,Locksmiths and Safe Repairers,0.808279278425393,-0.8750147096171936,-0.6959057679719243,-0.6490472293397358,-1.0365084440484595,-0.0856770343337111,"Repairing, Time Management, Active Listening","Cut new or duplicate keys, using key cutting machines. Disassemble mechanical or electrical locking devices, and repair or replace worn tumblers, springs, and other parts, using hand tools.",60000,100000,35.0
49-9097.00,Signal and Track Switch Repairers,0.9953923671443158,-0.5679339884108215,-0.7679797040997193,-0.9142440618328659,-1.2507147646375032,-0.2361857398507985,"Troubleshooting, Equipment Maintenance, Troubleshooting","Inspect and test operation, mechanical parts, and circuitry of gate crossings, signals, and signal equipment such as interlocks and hotbox detectors. Inspect electrical units of railroad grade crossing gates and repair loose bolts and defective electrical connections and parts.",60000,100000,35.0
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",1.2634192239579078,-1.0128876864853609,-0.6778872839399754,-0.4899291298438579,-0.8538030529578049,-0.7479153386088941,"Equipment Maintenance, Repairing, Active Listening","Examine and test machinery, equipment, components, and parts for defects to ensure proper functioning. Clean or lubricate vehicles, machinery, equipment, instruments, tools, work areas, and other objects, using hand tools, power tools, and cleaning equipment.",60000,100000,35.0
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",1.2684763344638246,-0.5804678953988368,-0.10129579491761592,-1.026952715642446,-1.030208258148782,-1.0288649222407902,"Quality Control Analysis, Quality Control Analysis, Reading Comprehension","Inspect or test installed units, parts, systems, or assemblies for fit, alignment, performance, defects, or compliance with standards, using measuring instruments or test equipment. Cut, trim, file, bend, or smooth parts to ensure proper fit and clearance.",60000,100000,35.0
51-2041.00,Structural Metal Fabricators and Fitters,1.2684763344638246,-0.5742009419048291,-0.1913882150773597,-1.026952715642446,-1.2129136492394366,-0.9686614400339553,"Reading Comprehension, Active Listening, Active Listening","Verify conformance of workpieces to specifications, using squares, rulers, and measuring tapes. Position, align, fit, and weld parts to form complete units or subunits, following blueprints and layout specifications, and using jigs, welding torches, and hand tools.",60000,100000,15.0
